turbine_id,valid_at,wind_speed_ms,temperature_c
T2,2026-02-27T19:00:00Z,6.2152971504896515,-4.8199778238931685
T2,2026-02-27T20:00:00Z,6.26355315177474,-5.1027180989583485
T2,2026-02-27T21:00:00Z,6.311809401730842,-5.385458374023415
T2,2026-02-27T22:00:00Z,6.290681186053249,-5.66460266113279
T2,2026-02-27T23:00:00Z,6.269645247478528,-5.943746948242165
T2,2026-02-28T00:00:00Z,6.248702517945239,-6.22289123535154
T2,2026-02-28T01:00:00Z,6.3953645041672855,-6.460211181640602
T2,2026-02-28T02:00:00Z,6.543253319502172,-6.697531127929665
T2,2026-02-28T03:00:00Z,6.6922876315812365,-6.934851074218727
T2,2026-02-28T04:00:00Z,6.896483717178809,-6.903824869791606
T2,2026-02-28T05:00:00Z,7.1029283768164255,-6.872798665364542
T2,2026-02-28T06:00:00Z,7.311431141604902,-6.841772460937477
T2,2026-02-28T07:00:00Z,7.02004372070633,-6.686356608072856
T2,2026-02-28T08:00:00Z,6.732833801658563,-6.530940755208292
T2,2026-02-28T09:00:00Z,6.450359433303943,-6.375524902343727
T2,2026-02-28T10:00:00Z,5.858039003148555,-6.679184977213481
T2,2026-02-28T11:00:00Z,5.266925564077765,-6.9828450520833485
T2,2026-02-28T12:00:00Z,4.677476736894761,-7.286505126953102
T2,2026-02-28T13:00:00Z,4.244105879272309,-7.614080810546852
T2,2026-02-28T14:00:00Z,3.8471906232899133,-7.941656494140602
T2,2026-02-28T15:00:00Z,3.4991586926802563,-8.269232177734352
T2,2026-02-28T16:00:00Z,3.0919941131673028,-8.514898681640602
T2,2026-02-28T17:00:00Z,2.7097034902544066,-8.760565185546852
T2,2026-02-28T18:00:00Z,2.364383172048636,-9.006231689453102
T2,2026-02-28T19:00:00Z,2.21941864812234,-8.95121358235673
T2,2026-02-28T20:00:00Z,2.0753949316666453,-8.896195475260413
T2,2026-02-28T21:00:00Z,1.932522378791509,-8.84117736816404
T2,2026-02-28T22:00:00Z,2.02178519141409,-8.73948262532548
T2,2026-02-28T23:00:00Z,2.1176085496861803,-8.637787882486919
T2,2026-03-01T00:00:00Z,2.2191427563313932,-8.536093139648415
T2,2026-03-01T01:00:00Z,2.2371920115099604,-8.24962463378904
T2,2026-03-01T02:00:00Z,2.275113884975344,-7.963156127929665
T2,2026-03-01T03:00:00Z,2.331939075685501,-7.67668762207029
T2,2026-03-01T04:00:00Z,2.667796289988266,-6.1743479410806685
T2,2026-03-01T05:00:00Z,3.0113893511746874,-4.672008260091104
T2,2026-03-01T06:00:00Z,3.3603461415735723,-3.1696685791015398
T2,2026-03-01T07:00:00Z,3.2449741741015568,-2.5843261718749773
T2,2026-03-01T08:00:00Z,3.1363511332940215,-1.9989837646484148
T2,2026-03-01T09:00:00Z,3.035201692371404,-1.4136413574218523
T2,2026-03-01T10:00:00Z,2.5997474321761036,-2.214310709635356
T2,2026-03-01T11:00:00Z,2.1714224992978517,-3.0149800618489735
T2,2026-03-01T12:00:00Z,1.7554532723562573,-3.8156494140624773
T2,2026-03-01T13:00:00Z,0.7594837148300088,-4.694321695963481
T2,2026-03-01T14:00:00Z,0.7058657844628986,-5.572993977864542
T2,2026-03-01T15:00:00Z,1.6869822670012253,-6.451666259765602
T2,2026-03-01T16:00:00Z,3.661269098081425,-5.222428385416606
T2,2026-03-01T17:00:00Z,5.635647867351809,-3.9931905110676666
T2,2026-03-01T18:00:00Z,7.610047016795603,-2.7639526367187273
