turbine_id,valid_at,wind_speed_ms,temperature_c
T1,2026-02-16T19:00:00Z,4.792651904199294,4.6478566487630815
T1,2026-02-16T20:00:00Z,4.9007663621824475,4.356174723307333
T1,2026-02-16T21:00:00Z,5.008883524756272,4.064492797851585
T1,2026-02-16T22:00:00Z,4.346873245583539,3.7987711588542084
T1,2026-02-16T23:00:00Z,3.705337161567851,3.5330495198567746
T1,2026-02-17T00:00:00Z,3.097024954331498,3.2673278808593977
T1,2026-02-17T01:00:00Z,3.349974626285858,3.1630798339843977
T1,2026-02-17T02:00:00Z,3.6425771677780427,3.0588317871093977
T1,2026-02-17T03:00:00Z,3.9660659156308187,2.9545837402343977
T1,2026-02-17T04:00:00Z,4.069014325804422,3.432667032877646
T1,2026-02-17T05:00:00Z,4.188675928017659,3.910750325520837
T1,2026-02-17T06:00:00Z,4.323663283164805,4.388833618164085
T1,2026-02-17T07:00:00Z,4.165214238331468,4.889881388346396
T1,2026-02-17T08:00:00Z,4.011002260761057,5.3909291585287065
T1,2026-02-17T09:00:00Z,3.8615350108578355,5.89197692871096
T1,2026-02-17T10:00:00Z,4.257656433307963,5.65998229980471
T1,2026-02-17T11:00:00Z,4.654594130023609,5.42798767089846
T1,2026-02-17T12:00:00Z,5.052155705593953,5.19599304199221
T1,2026-02-17T13:00:00Z,5.619529906492161,4.616672770182333
T1,2026-02-17T14:00:00Z,6.189388517783745,4.0373524983724
T1,2026-02-17T15:00:00Z,6.761103374147295,3.4580322265625227
T1,2026-02-17T16:00:00Z,6.982100819075289,3.255573527018271
T1,2026-02-17T17:00:00Z,7.204182551381358,3.053114827473962
T1,2026-02-17T18:00:00Z,7.427251308094627,2.8506561279297102
T1,2026-02-17T19:00:00Z,7.20209959201449,2.6302174886068315
T1,2026-02-17T20:00:00Z,6.982043179608949,2.409778849283839
T1,2026-02-17T21:00:00Z,6.767579129901553,2.1893402099609602
T1,2026-02-17T22:00:00Z,6.857648218574177,2.1099894205729584
T1,2026-02-17T23:00:00Z,6.947728607241204,2.0306386311848996
T1,2026-02-18T00:00:00Z,7.037819862000713,1.9512878417968977
T1,2026-02-18T01:00:00Z,7.23177839272727,2.4289540608724565
T1,2026-02-18T02:00:00Z,7.431615356225375,2.9066202799479015
T1,2026-02-18T03:00:00Z,7.636869296647362,3.3842864990234602
T1,2026-02-18T04:00:00Z,7.924247195732964,5.0924977620443315
T1,2026-02-18T05:00:00Z,8.214014733260028,6.800709025065146
T1,2026-02-18T06:00:00Z,8.505927692584057,8.50892028808596
T1,2026-02-18T07:00:00Z,8.540776502995753,9.393726603190146
T1,2026-02-18T08:00:00Z,8.5789506542786,10.278532918294275
T1,2026-02-18T09:00:00Z,8.620405969253245,11.16333923339846
T1,2026-02-18T10:00:00Z,7.933870956251383,10.459461466471396
T1,2026-02-18T11:00:00Z,7.248966877502524,9.755583699544275
T1,2026-02-18T12:00:00Z,6.566204108674615,9.05170593261721
T1,2026-02-18T13:00:00Z,6.274370547851662,8.262389119466206
T1,2026-02-18T14:00:00Z,5.982655068738002,7.473072306315089
T1,2026-02-18T15:00:00Z,5.691075829403424,6.683755493164085
T1,2026-02-18T16:00:00Z,5.289436524265707,6.190469360351585
T1,2026-02-18T17:00:00Z,4.900688807990749,5.697183227539085
T1,2026-02-18T18:00:00Z,4.528154175998096,5.203897094726585
