turbine_id,valid_at,wind_speed_ms,temperature_c
T1,2026-02-25T19:00:00Z,6.472882858578066,0.6152333577474565
T1,2026-02-25T20:00:00Z,6.773332672214374,0.5387919108073334
T1,2026-02-25T21:00:00Z,7.096582187788205,0.46235046386721024
T1,2026-02-25T22:00:00Z,6.795037337349567,0.42236226399745647
T1,2026-02-25T23:00:00Z,6.498177815168117,0.38237406412764585
T1,2026-02-26T00:00:00Z,6.2066759423010005,0.34238586425783524
T1,2026-02-26T01:00:00Z,5.85507969192748,0.761488850911519
T1,2026-02-26T02:00:00Z,5.504713133795131,1.180591837565089
T1,2026-02-26T03:00:00Z,5.1558269668796175,1.5996948242187727
T1,2026-02-26T04:00:00Z,1.9488602078938004,3.327010091145894
T1,2026-02-26T05:00:00Z,1.7647745586716803,5.054325358072958
T1,2026-02-26T06:00:00Z,4.952945700436453,6.781640625000023
T1,2026-02-26T07:00:00Z,5.03340708112087,5.0117482503255815
T1,2026-02-26T08:00:00Z,5.129234775488588,3.2418558756510834
T1,2026-02-26T09:00:00Z,5.239585739816002,1.4719635009765852
T1,2026-02-26T10:00:00Z,5.3314822502102315,1.3164866129557709
T1,2026-02-26T11:00:00Z,5.423801531041751,1.1610097249349565
T1,2026-02-26T12:00:00Z,5.516522357097399,1.0055328369140852
T1,2026-02-26T13:00:00Z,5.304914028377676,1.0914093017578352
T1,2026-02-26T14:00:00Z,5.130721573969671,1.1772857666015852
T1,2026-02-26T15:00:00Z,4.997858739471746,1.2631622314453352
T1,2026-02-26T16:00:00Z,5.174097814048215,1.391463216145894
T1,2026-02-26T17:00:00Z,5.435163352998713,1.5197642008463959
T1,2026-02-26T18:00:00Z,5.769551926539807,1.6480651855468977
T1,2026-02-26T19:00:00Z,5.74117617216417,0.8746683756510834
T1,2026-02-26T20:00:00Z,5.859333833843456,0.10127156575526897
T1,2026-02-26T21:00:00Z,6.115537330670973,-0.6721252441406023
T1,2026-02-26T22:00:00Z,6.270165013413034,-0.8989267985025435
T1,2026-02-26T23:00:00Z,6.440291382056376,-1.1257283528645416
T1,2026-02-27T00:00:00Z,6.624722500898626,-1.3525299072265398
T1,2026-02-27T01:00:00Z,6.0183614839900335,-1.451737467447856
T1,2026-02-27T02:00:00Z,5.4659486690564165,-1.550945027669286
T1,2026-02-27T03:00:00Z,4.985449620271698,-1.6501525878906023
T1,2026-02-27T04:00:00Z,4.875689007817827,-0.9475362141926666
T1,2026-02-27T05:00:00Z,4.786699767575598,-0.24491984049478788
T1,2026-02-27T06:00:00Z,4.719656979921881,0.45769653320314774
T1,2026-02-27T07:00:00Z,4.991551409079185,0.6028432210287065
T1,2026-02-27T08:00:00Z,5.28424353766986,0.7479899088541515
T1,2026-02-27T09:00:00Z,5.594470028152904,0.8931365966797102
T1,2026-02-27T10:00:00Z,5.843281634079881,-0.019405110677041648
T1,2026-02-27T11:00:00Z,6.094278585640725,-0.9319468180338504
T1,2026-02-27T12:00:00Z,6.347201632890889,-1.8444885253906023
T1,2026-02-27T13:00:00Z,6.239506446966304,-2.568523152669229
T1,2026-02-27T14:00:00Z,6.140999141317051,-3.292557779947856
T1,2026-02-27T15:00:00Z,6.052128371436022,-4.01659240722654
T1,2026-02-27T16:00:00Z,5.766106523011071,-4.197546386718727
T1,2026-02-27T17:00:00Z,5.4893687763520385,-4.378500366210915
T1,2026-02-27T18:00:00Z,5.223390968381979,-4.559454345703102
