turbine_id,valid_at,wind_speed_ms,temperature_c
T2,2026-02-26T19:00:00Z,6.056880083931025,1.2168924967448334
T2,2026-02-26T20:00:00Z,5.421428336660371,0.9604634602864621
T2,2026-02-26T21:00:00Z,4.820628533994878,0.7040344238281477
T2,2026-02-26T22:00:00Z,4.422885156214682,0.5049428304037065
T2,2026-02-26T23:00:00Z,4.144469174221955,0.30585123697920835
T2,2026-02-27T00:00:00Z,4.010311004872455,0.10675964355471024
T2,2026-02-27T01:00:00Z,4.073793226919238,0.28148295084639585
T2,2026-02-27T02:00:00Z,4.137561258392879,0.4562062581380246
T2,2026-02-27T03:00:00Z,4.201602086059905,0.6309295654297102
T2,2026-02-27T04:00:00Z,4.18800307640426,1.3309417724609602
T2,2026-02-27T05:00:00Z,4.367013372138683,2.0309539794922102
T2,2026-02-27T06:00:00Z,4.716753985844772,2.7309661865234602
T2,2026-02-27T07:00:00Z,4.967293395593654,2.3973175048828352
T2,2026-02-27T08:00:00Z,5.246801525852581,2.0636688232422102
T2,2026-02-27T09:00:00Z,5.550904060090073,1.7300201416015852
T2,2026-02-27T10:00:00Z,5.8796932462303415,0.625502522786519
T2,2026-02-27T11:00:00Z,6.21343125129123,-0.47901509602860415
T2,2026-02-27T12:00:00Z,6.551361814049955,-1.5835327148437273
T2,2026-02-27T13:00:00Z,6.333952435280346,-2.491288248697856
T2,2026-02-27T14:00:00Z,6.142059487660296,-3.3990437825520416
T2,2026-02-27T15:00:00Z,5.978140639971932,-4.306799316406227
T2,2026-02-27T16:00:00Z,5.861958474440365,-4.467626953124977
T2,2026-02-27T17:00:00Z,5.754808209217081,-4.628454589843727
T2,2026-02-27T18:00:00Z,5.657203073755735,-4.789282226562477
T2,2026-02-27T19:00:00Z,5.6619033957056315,-5.053391520182231
T2,2026-02-27T20:00:00Z,5.673107511217133,-5.3175008138020985
T2,2026-02-27T21:00:00Z,5.690777006023627,-5.581610107421852
T2,2026-02-27T22:00:00Z,5.855563235756757,-5.94994201660154
T2,2026-02-27T23:00:00Z,6.024016061770018,-6.318273925781227
T2,2026-02-28T00:00:00Z,6.19583642826683,-6.686605834960915
T2,2026-02-28T01:00:00Z,6.205519450837944,-6.806636555989542
T2,2026-02-28T02:00:00Z,6.2164273545074265,-6.926667277018225
T2,2026-02-28T03:00:00Z,6.22855370397163,-7.046697998046852
T2,2026-02-28T04:00:00Z,6.305955229865416,-6.901454671223917
T2,2026-02-28T05:00:00Z,6.398858464677043,-6.756211344400981
T2,2026-02-28T06:00:00Z,6.506599427732192,-6.610968017578102
T2,2026-02-28T07:00:00Z,6.44125697511445,-6.674139404296852
T2,2026-02-28T08:00:00Z,6.382167487003156,-6.737310791015602
T2,2026-02-28T09:00:00Z,6.3295060906095815,-6.800482177734352
T2,2026-02-28T10:00:00Z,5.969960171912585,-7.0556345621744185
T2,2026-02-28T11:00:00Z,5.615734552644775,-7.310786946614542
T2,2026-02-28T12:00:00Z,5.267902588858435,-7.565939331054665
T2,2026-02-28T13:00:00Z,5.0943230130209125,-7.74394836425779
T2,2026-02-28T14:00:00Z,4.924302491847306,-7.921957397460915
T2,2026-02-28T15:00:00Z,4.758222556413132,-8.09996643066404
T2,2026-02-28T16:00:00Z,4.271523341503385,-8.153011067708292
T2,2026-02-28T17:00:00Z,3.8122558711691155,-8.206055704752544
T2,2026-02-28T18:00:00Z,3.3915824340747163,-8.259100341796852
