turbine_id,valid_at,wind_speed_ms,temperature_c
T2,2026-02-02T19:00:00Z,4.703173278703132,1.1782470703125227
T2,2026-02-02T20:00:00Z,4.904444578495041,1.2433105468750227
T2,2026-02-02T21:00:00Z,5.10587194342577,1.3083740234375227
T2,2026-02-02T22:00:00Z,5.258072462033653,1.2849772135417084
T2,2026-02-02T23:00:00Z,5.414346098794883,1.2615804036458371
T2,2026-02-03T00:00:00Z,5.574350301809046,1.2381835937500227
T2,2026-02-03T01:00:00Z,4.833984381906379,1.0741516113281477
T2,2026-02-03T02:00:00Z,4.138580824432787,0.9101196289062727
T2,2026-02-03T03:00:00Z,3.5149281635365632,0.7460876464843977
T2,2026-02-03T04:00:00Z,1.6622671806620555,2.4911132812500227
T2,2026-02-03T05:00:00Z,0.39003350592527475,4.236138916015648
T2,2026-02-03T06:00:00Z,2.1264293692330973,5.981164550781273
T2,2026-02-03T07:00:00Z,2.3148728157025857,6.51856384277346
T2,2026-02-03T08:00:00Z,2.5033779694213596,7.055963134765648
T2,2026-02-03T09:00:00Z,2.691931867089738,7.593362426757835
T2,2026-02-03T10:00:00Z,3.101258999135158,5.8998402913412065
T2,2026-02-03T11:00:00Z,3.54906686852243,4.206318155924464
T2,2026-02-03T12:00:00Z,4.0225243255490275,2.5127960205078352
T2,2026-02-03T13:00:00Z,3.8583457562357513,2.3456461588542084
T2,2026-02-03T14:00:00Z,3.744156324263252,2.1784962972005246
T2,2026-02-03T15:00:00Z,3.6846065959893046,2.0113464355468977
T2,2026-02-03T16:00:00Z,3.3721031765001195,2.0618631998698334
T2,2026-02-03T17:00:00Z,3.074971345274409,2.112379964192769
T2,2026-02-03T18:00:00Z,2.7981123263903167,2.1628967285156477
T2,2026-02-03T19:00:00Z,2.9998846821683647,2.1844167073568315
T2,2026-02-03T20:00:00Z,3.2017294017984637,2.2059366861979584
T2,2026-02-03T21:00:00Z,3.4036336111859202,2.2274566650390852
T2,2026-02-03T22:00:00Z,3.77198891258989,2.2832021077474565
T2,2026-02-03T23:00:00Z,4.1499387600232,2.338947550455714
T2,2026-02-04T00:00:00Z,4.5350849854131745,2.3946929931640852
T2,2026-02-04T01:00:00Z,4.358708974278568,2.4183644612630815
T2,2026-02-04T02:00:00Z,4.206243218438557,2.442035929362021
T2,2026-02-04T03:00:00Z,4.080368867581887,2.4657073974609602
T2,2026-02-04T04:00:00Z,3.8345964062941666,3.2205190022787065
T2,2026-02-04T05:00:00Z,3.5933079020085588,3.975330607096396
T2,2026-02-04T06:00:00Z,3.35747022830442,4.730142211914085
T2,2026-02-04T07:00:00Z,3.1028044486591853,6.064838663737021
T2,2026-02-04T08:00:00Z,2.848709950936359,7.3995351155599565
T2,2026-02-04T09:00:00Z,2.595354532194851,8.734231567382835
T2,2026-02-04T10:00:00Z,1.619249690149367,6.652368164062523
T2,2026-02-04T11:00:00Z,0.833892927744693,4.57050476074221
T2,2026-02-04T12:00:00Z,0.9777978909088214,2.4886413574218977
T2,2026-02-04T13:00:00Z,2.4288340339309755,1.8336069742838959
T2,2026-02-04T14:00:00Z,4.127344227918857,1.1785725911458371
T2,2026-02-04T15:00:00Z,5.86202145590809,0.5235382080078352
T2,2026-02-04T16:00:00Z,6.593213329806455,0.35958760579433147
T2,2026-02-04T17:00:00Z,7.3244139137333155,0.19563700358077085
T2,2026-02-04T18:00:00Z,8.055620835887499,0.03168640136721024
