turbine_id,valid_at,wind_speed_ms,temperature_c
T1,2026-02-19T19:00:00Z,3.2033979246395625,5.6256398518880815
T1,2026-02-19T20:00:00Z,3.677350037533171,6.4421732584635265
T1,2026-02-19T21:00:00Z,4.198487153141655,7.258706665039085
T1,2026-02-19T22:00:00Z,4.309678504423993,6.753101603190146
T1,2026-02-19T23:00:00Z,4.424345740300681,6.24749654134115
T1,2026-02-20T00:00:00Z,4.542225625149328,5.74189147949221
T1,2026-02-20T01:00:00Z,5.0031493090427634,6.221480305989644
T1,2026-02-20T02:00:00Z,5.465019537514574,6.701069132486964
T1,2026-02-20T03:00:00Z,5.927615055001969,7.180657958984398
T1,2026-02-20T04:00:00Z,5.722949301679706,8.754724121093773
T1,2026-02-20T05:00:00Z,5.522700749379051,10.328790283203148
T1,2026-02-20T06:00:00Z,5.3273675312552875,11.902856445312523
T1,2026-02-20T07:00:00Z,4.717135048717175,12.616921997070335
T1,2026-02-20T08:00:00Z,4.216516544221533,13.330987548828148
T1,2026-02-20T09:00:00Z,3.8683059486869444,14.04505310058596
T1,2026-02-20T10:00:00Z,2.8177501076578504,12.063623046875023
T1,2026-02-20T11:00:00Z,1.8079784248780502,10.082192993164085
T1,2026-02-20T12:00:00Z,0.9751932421335101,8.100762939453148
T1,2026-02-20T13:00:00Z,1.3166489700646729,7.260654703776083
T1,2026-02-20T14:00:00Z,2.699916837623063,6.420546468098962
T1,2026-02-20T15:00:00Z,4.197494624014108,5.580438232421898
T1,2026-02-20T16:00:00Z,5.196487957651868,5.569289143880269
T1,2026-02-20T17:00:00Z,6.210885557342184,5.5581400553385265
T1,2026-02-20T18:00:00Z,7.234210257918266,5.546990966796898
T1,2026-02-20T19:00:00Z,6.98892395465148,5.079029337565146
T1,2026-02-20T20:00:00Z,6.743766199185327,4.611067708333337
T1,2026-02-20T21:00:00Z,6.498751539479681,4.143106079101585
T1,2026-02-20T22:00:00Z,6.104145217742446,3.939833577474019
T1,2026-02-20T23:00:00Z,5.713883705371004,3.736561075846339
T1,2026-02-21T00:00:00Z,5.3289216591669275,3.5332885742187727
T1,2026-02-21T01:00:00Z,5.3869561008927604,4.1765736897787065
T1,2026-02-21T02:00:00Z,5.456462292365186,4.819858805338583
T1,2026-02-21T03:00:00Z,5.537008235022831,5.46314392089846
T1,2026-02-21T04:00:00Z,2.4260396755435587,6.898126220703148
T1,2026-02-21T05:00:00Z,0.7470068639726704,8.333108520507835
T1,2026-02-21T06:00:00Z,3.8308631451988746,9.768090820312523
T1,2026-02-21T07:00:00Z,4.863160501440861,9.311303710937523
T1,2026-02-21T08:00:00Z,6.0083524693790595,8.854516601562523
T1,2026-02-21T09:00:00Z,7.2128649257975,8.397729492187523
T1,2026-02-21T10:00:00Z,6.3114883236889,7.7860097249349565
T1,2026-02-21T11:00:00Z,5.418129052162445,7.174289957682333
T1,2026-02-21T12:00:00Z,4.537525001063456,6.56257019042971
T1,2026-02-21T13:00:00Z,5.253005782118433,6.049747721354208
T1,2026-02-21T14:00:00Z,6.013464870889905,5.5369252522787065
T1,2026-02-21T15:00:00Z,6.803837384494703,5.024102783203148
T1,2026-02-21T16:00:00Z,6.585804302489812,4.048628743489644
T1,2026-02-21T17:00:00Z,6.406932057078371,3.0731547037760834
T1,2026-02-21T18:00:00Z,6.270572810726561,2.0976806640625227
