turbine_id,valid_at,wind_speed_ms,temperature_c
T1,2026-02-04T19:00:00Z,7.847265344933824,0.45786946614589397
T1,2026-02-04T20:00:00Z,8.42777639791028,0.754627482096339
T1,2026-02-04T21:00:00Z,9.008377773748439,1.0513854980468977
T1,2026-02-04T22:00:00Z,9.019297437036041,1.1208129882812727
T1,2026-02-04T23:00:00Z,9.032177513849923,1.1902404785156477
T1,2026-02-05T00:00:00Z,9.04700963116978,1.2596679687500227
T1,2026-02-05T01:00:00Z,9.156389861300001,1.2004638671875227
T1,2026-02-05T02:00:00Z,9.267316465236942,1.1412597656250227
T1,2026-02-05T03:00:00Z,9.37973457996982,1.0820556640625227
T1,2026-02-05T04:00:00Z,9.46955979997155,2.3604217529297102
T1,2026-02-05T05:00:00Z,9.561241606526597,3.6387878417968977
T1,2026-02-05T06:00:00Z,9.65472710904331,4.917153930664085
T1,2026-02-05T07:00:00Z,9.38139514199422,5.582808430989644
T1,2026-02-05T08:00:00Z,9.111428482315983,6.248462931315146
T1,2026-02-05T09:00:00Z,8.845135277906962,6.914117431640648
T1,2026-02-05T10:00:00Z,7.990244849885789,6.117303466796898
T1,2026-02-05T11:00:00Z,7.137773011635865,5.320489501953148
T1,2026-02-05T12:00:00Z,6.288703403564767,4.523675537109398
T1,2026-02-05T13:00:00Z,5.960071621189633,3.933974202474019
T1,2026-02-05T14:00:00Z,5.6560492296846165,3.3442728678385834
T1,2026-02-05T15:00:00Z,5.3808092304712725,2.7545715332031477
T1,2026-02-05T16:00:00Z,5.499972650374611,3.0870300292968977
T1,2026-02-05T17:00:00Z,5.637673758167889,3.4194885253906477
T1,2026-02-05T18:00:00Z,5.792590674363519,3.7519470214843977
T1,2026-02-05T19:00:00Z,5.867702023362823,3.5640197753906477
T1,2026-02-05T20:00:00Z,5.946362529207937,3.3760925292968977
T1,2026-02-05T21:00:00Z,6.028433262639584,3.1881652832031477
T1,2026-02-05T22:00:00Z,4.1109851663186525,2.1351664225260834
T1,2026-02-05T23:00:00Z,2.306512030212357,1.082167561849019
T1,2026-02-06T00:00:00Z,1.2654658136695525,0.029168701171897737
T1,2026-02-06T01:00:00Z,1.1851575941876624,0.33055013020839397
T1,2026-02-06T02:00:00Z,1.6989544455933936,0.6319315592448334
T1,2026-02-06T03:00:00Z,2.459054041900858,0.9333129882812727
T1,2026-02-06T04:00:00Z,4.151476433871899,2.9226318359375227
T1,2026-02-06T05:00:00Z,5.94780161048056,4.911950683593773
T1,2026-02-06T06:00:00Z,7.776355768026125,6.901269531250023
T1,2026-02-06T07:00:00Z,8.333893146946332,6.89704284667971
T1,2026-02-06T08:00:00Z,8.891543884709703,6.892816162109398
T1,2026-02-06T09:00:00Z,9.44928791168476,6.888589477539085
T1,2026-02-06T10:00:00Z,9.208372241329254,5.852334594726585
T1,2026-02-06T11:00:00Z,8.981831372075598,4.816079711914085
T1,2026-02-06T12:00:00Z,8.770779236901731,3.7798248291015852
T1,2026-02-06T13:00:00Z,8.775687590730575,3.048048909505269
T1,2026-02-06T14:00:00Z,8.792523968214619,2.316272989908839
T1,2026-02-06T15:00:00Z,8.821220071341855,1.5844970703125227
T1,2026-02-06T16:00:00Z,8.165122282039912,1.3584940592448334
T1,2026-02-06T17:00:00Z,7.551106400339122,1.1324910481770871
T1,2026-02-06T18:00:00Z,6.990270489242736,0.9064880371093977
