turbine_id,valid_at,wind_speed_ms,temperature_c
T2,2026-02-08T19:00:00Z,10.191120677472924,-1.668931070963481
T2,2026-02-08T20:00:00Z,10.34295085475537,-1.772289021809911
T2,2026-02-08T21:00:00Z,10.494994111633696,-1.8756469726562273
T2,2026-02-08T22:00:00Z,10.361745576726443,-1.9331675211587935
T2,2026-02-08T23:00:00Z,10.2449754085786,-1.9906880696614166
T2,2026-02-09T00:00:00Z,10.145252612918853,-2.0482086181640398
T2,2026-02-09T01:00:00Z,9.839815150844842,-1.7291473388671648
T2,2026-02-09T02:00:00Z,9.540087526969765,-1.4100860595702898
T2,2026-02-09T03:00:00Z,9.246625007984374,-1.0910247802734148
T2,2026-02-09T04:00:00Z,9.268545802898664,0.48405863444014585
T2,2026-02-09T05:00:00Z,9.290466774404297,2.0591420491536496
T2,2026-02-09T06:00:00Z,9.312387921254208,3.6342254638672102
T2,2026-02-09T07:00:00Z,9.045961080206848,4.6217336018880815
T2,2026-02-09T08:00:00Z,8.783847868677366,5.609241739908896
T2,2026-02-09T09:00:00Z,8.526446114429733,6.59674987792971
T2,2026-02-09T10:00:00Z,8.260895953284527,5.900577799479208
T2,2026-02-09T11:00:00Z,8.002444132751977,5.20440572102865
T2,2026-02-09T12:00:00Z,7.751800680019166,4.508233642578148
T2,2026-02-09T13:00:00Z,7.019289919947467,3.964552815755269
T2,2026-02-09T14:00:00Z,6.286789527002919,3.4208719889323334
T2,2026-02-09T15:00:00Z,5.554303602830696,2.8771911621093977
T2,2026-02-09T16:00:00Z,4.862613629653653,2.4727416992187727
T2,2026-02-09T17:00:00Z,4.190821539956663,2.0682922363281477
T2,2026-02-09T18:00:00Z,3.5502408534959744,1.6638427734375227
T2,2026-02-09T19:00:00Z,3.6404677390605653,1.5374338785807709
T2,2026-02-09T20:00:00Z,3.7314358718222636,1.4110249837239621
T2,2026-02-09T21:00:00Z,3.8230923395826473,1.2846160888672102
T2,2026-02-09T22:00:00Z,3.6550270959080553,1.0397226969401459
T2,2026-02-09T23:00:00Z,3.4870108680808523,0.7948293050130246
T2,2026-02-10T00:00:00Z,3.319051099915643,0.5499359130859602
T2,2026-02-10T01:00:00Z,1.7151706818945691,0.6286610921224565
T2,2026-02-10T02:00:00Z,0.799917247580565,0.707386271158839
T2,2026-02-10T03:00:00Z,2.027380479507929,0.7861114501953352
T2,2026-02-10T04:00:00Z,2.3210524391075857,2.6941823323568315
T2,2026-02-10T05:00:00Z,2.693230782581222,4.602253214518271
T2,2026-02-10T06:00:00Z,3.1159098957057734,6.51032409667971
T2,2026-02-10T07:00:00Z,3.5877100143534557,7.652073160807333
T2,2026-02-10T08:00:00Z,4.059796187991429,8.7938222249349
T2,2026-02-10T09:00:00Z,4.532079026337708,9.935571289062523
T2,2026-02-10T10:00:00Z,3.0163087380699865,8.239231363932333
T2,2026-02-10T11:00:00Z,1.5497985216975045,6.542891438802087
T2,2026-02-10T12:00:00Z,0.6715738711902135,4.846551513671898
T2,2026-02-10T13:00:00Z,2.2102840709275435,4.182239786783896
T2,2026-02-10T14:00:00Z,4.3872587121860676,3.517928059895894
T2,2026-02-10T15:00:00Z,6.59841355666913,2.8536163330078352
T2,2026-02-10T16:00:00Z,7.156890285750206,2.5511413574218977
T2,2026-02-10T17:00:00Z,7.769278715087223,2.2486663818359602
T2,2026-02-10T18:00:00Z,8.423829357018105,1.9461914062500227
