turbine_id,valid_at,wind_speed_ms,temperature_c
T2,2026-02-20T19:00:00Z,6.725035037447969,5.517714436849019
T2,2026-02-20T20:00:00Z,6.671078964735544,5.111652628580771
T2,2026-02-20T21:00:00Z,6.617737056792864,4.705590820312523
T2,2026-02-20T22:00:00Z,6.35416910350276,4.313378906250023
T2,2026-02-20T23:00:00Z,6.092208937890946,3.9211669921875227
T2,2026-02-21T00:00:00Z,5.832073215750745,3.5289550781250227
T2,2026-02-21T01:00:00Z,5.6435247424233665,3.990894571940146
T2,2026-02-21T02:00:00Z,5.456101582554,4.452834065755212
T2,2026-02-21T03:00:00Z,5.269923801753478,4.914773559570335
T2,2026-02-21T04:00:00Z,1.8916062199785753,5.4179066975912065
T2,2026-02-21T05:00:00Z,2.6935744633899987,5.921039835612021
T2,2026-02-21T06:00:00Z,6.229253949822812,6.424172973632835
T2,2026-02-21T07:00:00Z,6.323256645374307,7.177443440755269
T2,2026-02-21T08:00:00Z,6.418980972770634,7.930713907877646
T2,2026-02-21T09:00:00Z,6.516351060827403,8.683984375000023
T2,2026-02-21T10:00:00Z,6.130963495683005,8.016570027669331
T2,2026-02-21T11:00:00Z,5.79837831584816,7.3491556803385265
T2,2026-02-21T12:00:00Z,5.5281338870226495,6.681741333007835
T2,2026-02-21T13:00:00Z,4.320693399673462,5.777825927734398
T2,2026-02-21T14:00:00Z,3.137670174888083,4.87391052246096
T2,2026-02-21T15:00:00Z,2.0223778801325296,3.9699951171875227
T2,2026-02-21T16:00:00Z,3.1375662849873964,4.267043050130269
T2,2026-02-21T17:00:00Z,4.285272545475496,4.564090983072958
T2,2026-02-21T18:00:00Z,5.444972734458697,4.861138916015648
T2,2026-02-21T19:00:00Z,5.126580492172525,3.6849304199218977
T2,2026-02-21T20:00:00Z,4.865126063176485,2.5087219238281477
T2,2026-02-21T21:00:00Z,4.670182039559525,1.3325134277343977
T2,2026-02-21T22:00:00Z,3.307532718026494,0.26197713216151897
T2,2026-02-21T23:00:00Z,2.0956728053538924,-0.8085591634114166
T2,2026-02-22T00:00:00Z,1.4720107885055582,-1.8790954589843523
T2,2026-02-22T01:00:00Z,0.975980946326227,-1.6343699137369185
T2,2026-02-22T02:00:00Z,0.7248813123017617,-1.3896443684895985
T2,2026-02-22T03:00:00Z,0.9410409605719701,-1.1449188232421648
T2,2026-02-22T04:00:00Z,1.9465616459609631,1.5648284912109602
T2,2026-02-22T05:00:00Z,2.998969505889703,4.274575805664085
T2,2026-02-22T06:00:00Z,4.061982970996364,6.98432312011721
T2,2026-02-22T07:00:00Z,5.079965432673625,7.565235392252646
T2,2026-02-22T08:00:00Z,6.097970633654082,8.146147664388025
T2,2026-02-22T09:00:00Z,7.115988814768496,8.72705993652346
T2,2026-02-22T10:00:00Z,6.705555998333548,8.056263224283896
T2,2026-02-22T11:00:00Z,6.312255457554717,7.3854665120443315
T2,2026-02-22T12:00:00Z,5.9394915570137155,6.71466979980471
T2,2026-02-22T13:00:00Z,5.5673735540807225,6.0350636800130815
T2,2026-02-22T14:00:00Z,5.19558850469132,5.355457560221396
T2,2026-02-22T15:00:00Z,4.824213388112791,4.67585144042971
T2,2026-02-22T16:00:00Z,4.897703494675916,4.353433227539085
T2,2026-02-22T17:00:00Z,4.971193609354377,4.03101501464846
T2,2026-02-22T18:00:00Z,5.044683731793504,3.7085968017578352
